target,project_id,snapshot_id,snapshot_date,current_stage,raw_xgboost_probability,calibrated_probability,direction,driver_rank,feature,display_feature,feature_value,shap_value
delay_next_30d,SYN-00557,SYN-00557_S07,2025-11-17,3A,0.6743467,0.10065907224383526,risk_reducing,4,grievance_redressal_days,grievance redressal days,14.861,-0.172904834151268
delay_next_30d,SYN-00557,SYN-00557_S07,2025-11-17,3A,0.6743467,0.10065907224383526,risk_reducing,5,grievances_30d,grievances 30d,3.0,-0.13968676328659058
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_increasing,1,docs_complete_pct,docs complete pct,72.069,0.39745959639549255
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_increasing,2,disbursal_pct,disbursal pct,8.271,0.2775423526763916
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.2331663966178894
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_increasing,4,file_pending_days,file pending days,69.0,0.18344460427761078
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_increasing,5,compensation_pending_cr,compensation pending cr,2.6008,0.16823288798332214
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_reducing,1,land_acquisition_ratio,land acquisition ratio,0.966866198326532,-0.26692599058151245
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_reducing,2,affected_family_per_parcel,affected family per parcel,0.7967032967032966,-0.23809753358364105
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_reducing,3,grievance_redressal_days,grievance redressal days,14.861,-0.18381856381893158
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_reducing,4,land_required_ha,land required ha,9.2383,-0.14462757110595703
delay_next_30d,SYN-00557,SYN-00557_S08,2025-12-17,3A,0.6496638,0.09574514934464026,risk_reducing,5,case_age_months,case age months,6.899,-0.12352889031171799
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_increasing,1,docs_complete_pct,docs complete pct,72.81,0.33549216389656067
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.23405982553958893
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_increasing,3,file_pending_days,file pending days,75.0,0.21494410932064056
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_increasing,4,total_parcels,total parcels,182.0,0.08769404888153076
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_increasing,5,compensation_disbursed_cr,compensation disbursed cr,0.1421,0.08377757668495178
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_reducing,1,days_in_current_stage,days in current stage,143.0,-0.5091437697410583
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_reducing,2,land_acquisition_ratio,land acquisition ratio,0.966866198326532,-0.31422731280326843
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.7967032967032966,-0.2952752113342285
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_reducing,4,rnr_progress_pct,rnr progress pct,21.828,-0.1911359429359436
delay_next_30d,SYN-00557,SYN-00557_S09,2026-01-16,3A,0.32588318,0.05109710135220311,risk_reducing,5,rnr_remaining_pct,rnr remaining pct,78.172,-0.17061498761177063
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_increasing,1,docs_complete_pct,docs complete pct,71.852,0.25469985604286194
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.23377321660518646
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_increasing,3,compensation_pending_cr,compensation pending cr,2.3002,0.20901711285114288
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_increasing,4,file_pending_days,file pending days,80.0,0.1754186898469925
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_increasing,5,pending_approvals_count,pending approvals count,4.0,0.14766055345535278
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_reducing,1,days_in_current_stage,days in current stage,173.0,-0.555096447467804
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_reducing,2,compensation_disbursed_cr,compensation disbursed cr,0.4063,-0.3001832067966461
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.7967032967032966,-0.2998797595500946
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_reducing,4,land_acquisition_ratio,land acquisition ratio,0.966866198326532,-0.2843761742115021
delay_next_30d,SYN-00557,SYN-00557_S10,2026-02-15,3A,0.25664988,0.04348580170926002,risk_reducing,5,disbursal_pct,disbursal pct,15.014,-0.241726353764534
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_increasing,1,compensation_awarded_cr,compensation awarded cr,3.4501,0.2707462012767792
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_increasing,2,compensation_pending_cr,compensation pending cr,2.8206,0.25215667486190796
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_increasing,3,case_age_months,case age months,9.855,0.24323785305023193
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_increasing,4,file_pending_days,file pending days,76.0,0.23202650249004364
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_increasing,5,compensation_disbursed_cr,compensation disbursed cr,0.6295,0.22975599765777588
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.5964044332504272
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_reducing,2,disbursal_pct,disbursal pct,18.247,-0.39974644780158997
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.7967032967032966,-0.30131909251213074
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_reducing,4,grievance_redressal_days,grievance redressal days,14.861,-0.1868777722120285
delay_next_30d,SYN-00557,SYN-00557_S11,2026-03-17,3D,0.17758963,0.03466003935614767,risk_reducing,5,rnr_progress_pct,rnr progress pct,25.214,-0.1849164366722107
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_increasing,1,file_pending_days,file pending days,76.0,0.19979806244373322
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_increasing,2,docs_complete_pct,docs complete pct,67.904,0.11044235527515411
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_increasing,3,pending_approvals_count,pending approvals count,4.0,0.09567547589540482
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_increasing,4,case_age_months,case age months,10.841,0.08233379572629929
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_increasing,5,compensation_disbursed_cr,compensation disbursed cr,0.55,0.08210150897502899
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-1.6407806873321533
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_reducing,2,days_in_current_stage,days in current stage,135.0,-0.5994991660118103
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_reducing,3,disbursal_pct,disbursal pct,22.42,-0.45899125933647156
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_reducing,4,land_acquisition_ratio,land acquisition ratio,0.966866198326532,-0.3682264983654022
delay_next_30d,SYN-00557,SYN-00557_S12,2026-04-16,3D,0.0184124,0.010397347137116666,risk_reducing,5,affected_family_per_parcel,affected family per parcel,0.7967032967032966,-0.2967320680618286
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_increasing,1,title_disputes_parcels,title disputes parcels,7.0,0.3641427159309387
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_increasing,2,case_age_months,case age months,12.626,0.21646295487880707
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_increasing,3,disbursal_pct,disbursal pct,0.0,0.10515214502811432
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_increasing,4,current_stage_3D,Current stage: 3D,0.0,0.08185678720474243
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_increasing,5,land_acquisition_ratio,land acquisition ratio,0.7848071672497432,0.05057166889309883
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_reducing,1,days_in_current_stage,days in current stage,0.0,-2.6561930179595947
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_reducing,2,days_since_project_start,days since project start,0.0,-2.1131093502044678
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_reducing,3,affected_families,affected families,72.0,-0.3601107597351074
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_reducing,4,compensation_awarded_cr,compensation awarded cr,13.1362,-0.232535257935524
delay_next_30d,SYN-00558,SYN-00558_S01,2025-11-03,3a,0.003425623,0.004455378290388116,risk_reducing,5,pending_approvals_count,pending approvals count,2.0,-0.2046627402305603
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_increasing,1,title_disputes_parcels,title disputes parcels,8.0,0.30535370111465454
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_increasing,2,case_age_months,case age months,13.612,0.21492736041545868
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_increasing,3,disbursal_pct,disbursal pct,0.0,0.10949492454528809
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_increasing,4,current_stage_3D,Current stage: 3D,0.0,0.0886981338262558
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_increasing,5,land_acquisition_ratio,land acquisition ratio,0.7848071672497432,0.049605172127485275
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_reducing,1,days_in_current_stage,days in current stage,30.0,-2.6473562717437744
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_reducing,2,days_since_project_start,days since project start,30.0,-2.108395576477051
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_reducing,3,affected_families,affected families,72.0,-0.3593582808971405
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_reducing,4,grievance_redressal_days,grievance redressal days,16.938,-0.1869017481803894
delay_next_30d,SYN-00558,SYN-00558_S02,2025-12-03,3a,0.0036939604,0.0046274396006294434,risk_reducing,5,compensation_pending_cr,compensation pending cr,12.3788,-0.18633390963077545
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_increasing,1,title_disputes_parcels,title disputes parcels,9.0,0.32300886511802673
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_increasing,2,days_in_current_stage,days in current stage,60.0,0.21491007506847382
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_increasing,3,case_age_months,case age months,14.597,0.19759024679660797
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_increasing,4,current_stage_3D,Current stage: 3D,0.0,0.1762198656797409
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_increasing,5,disbursal_pct,disbursal pct,0.0,0.09676308929920197
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_reducing,1,days_since_project_start,days since project start,60.0,-1.7966316938400269
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_reducing,2,approval_dept_District Administration,approval dept District Administration,1.0,-0.364225298166275
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_reducing,3,proximity_km_to_urban,proximity km to urban,17.532,-0.24964314699172974
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_reducing,4,grievance_redressal_days,grievance redressal days,16.938,-0.22104443609714508
delay_next_30d,SYN-00558,SYN-00558_S03,2026-01-02,3a,0.08314919,0.022682668593386482,risk_reducing,5,vulnerable_family_share,vulnerable family share,0.1111111111111111,-0.16590411961078644
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_increasing,1,title_disputes_parcels,title disputes parcels,10.0,0.4025595784187317
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_increasing,2,days_since_project_start,days since project start,90.0,0.2589913010597229
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.25580334663391113
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_increasing,4,days_in_current_stage,days in current stage,90.0,0.25138095021247864
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_increasing,5,case_age_months,case age months,15.583,0.24823778867721558
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_reducing,1,grievance_redressal_days,grievance redressal days,16.938,-0.18233488500118256
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_reducing,2,compensation_awarded_cr,compensation awarded cr,5.3916,-0.17471641302108765
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_reducing,3,pending_approvals_count,pending approvals count,1.0,-0.17358963191509247
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.2508710801393728,-0.14220044016838074
delay_next_30d,SYN-00558,SYN-00558_S04,2026-02-01,3a,0.7667159,0.12372772104501663,risk_reducing,5,proximity_km_to_urban,proximity km to urban,17.532,-0.12645991146564484
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_increasing,1,days_since_project_start,days since project start,120.0,0.34982529282569885
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_increasing,2,title_disputes_parcels,title disputes parcels,10.0,0.33610832691192627
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_increasing,3,case_age_months,case age months,16.568,0.256400465965271
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_increasing,4,current_stage_3D,Current stage: 3D,0.0,0.24707219004631042
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_increasing,5,disbursal_pct,disbursal pct,0.0,0.13922524452209473
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_reducing,1,file_pending_days,file pending days,7.0,-0.30731838941574097
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_reducing,2,compensation_awarded_cr,compensation awarded cr,7.4971,-0.24946844577789307
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_reducing,3,pending_approvals_count,pending approvals count,2.0,-0.20840954780578613
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_reducing,4,grievance_redressal_days,grievance redressal days,16.938,-0.20073257386684418
delay_next_30d,SYN-00558,SYN-00558_S05,2026-03-03,3a,0.58635336,0.08466908923257174,risk_reducing,5,proximity_km_to_urban,proximity km to urban,17.532,-0.14001433551311493
delay_next_30d,SYN-00558,SYN-00558_S06,2026-04-02,3a,0.36439374,0.05541903140378524,risk_increasing,1,title_disputes_parcels,title disputes parcels,11.0,0.3743571639060974
delay_next_30d,SYN-00558,SYN-00558_S06,2026-04-02,3a,0.36439374,0.05541903140378524,risk_increasing,2,days_since_project_start,days since project start,150.0,0.3226279318332672
delay_next_30d,SYN-00558,SYN-00558_S06,2026-04-02,3a,0.36439374,0.05541903140378524,risk_increasing,3,current_stage_3D,Current stage: 3D,0.0,0.2582036852836609
delay_next_30d,SYN-00558,SYN-00558_S06,2026-04-02,3a,0.36439374,0.05541903140378524,risk_increasing,4,disbursal_pct,disbursal pct,0.0,0.178935706615448
delay_next_30d,SYN-00558,SYN-00558_S06,2026-04-02,3a,0.36439374,0.05541903140378524,risk_increasing,5,land_acquisition_ratio,land acquisition ratio,0.7848071672497432,0.10593011975288391
